Синоптический_индекс_станции,Локация,Широта,Долгота,Подъем,Дата_по_Гринвичу,Сумма_осадков,Средняя_температура
30393,Чульман,56.83,124.87,855,2009-05-11T15:00:00Z,26.2,-2.425
30393,Чульман,56.83,124.87,855,2015-04-29T21:00:00Z,21.3,-0.5
30469,Калакан,55.12,116.77,612,1987-10-01T12:00:00Z,21.6,-0.925
30469,Калакан,55.12,116.77,612,1988-12-31T00:00:00Z,115,-50.6
30471,Средний_Калар,55.87,117.37,748,1984-09-22T21:00:00Z,22.1,-1.2
30471,Средний_Калар,55.87,117.37,748,1987-05-12T21:00:00Z,326.1,-72.06666666666666
30471,Средний_Калар,55.87,117.37,748,1987-05-14T03:00:00Z,1554.8999999999999,-46.93333333333334
30471,Средний_Калар,55.87,117.37,748,1987-05-15T06:00:00Z,518.3,-51.2
30471,Средний_Калар,55.87,117.37,748,1989-11-21T18:00:00Z,313.5,-28.95
30471,Средний_Калар,55.87,117.37,748,1989-11-22T06:00:00Z,723.1,-88.9
30471,Средний_Калар,55.87,117.37,748,1989-11-22T12:00:00Z,422.2,-63.3
30471,Средний_Калар,55.87,117.37,748,1989-11-22T21:00:00Z,1254,-53.7
30471,Средний_Калар,55.87,117.37,748,1989-12-29T06:00:00Z,1542.3,-42.275
30471,Средний_Калар,55.87,117.37,748,1990-10-18T15:00:00Z,1036.6,-32
30471,Средний_Калар,55.87,117.37,748,1990-10-20T03:00:00Z,422.2,-76.8
30471,Средний_Калар,55.87,117.37,748,2008-04-19T18:00:00Z,23.2,-1.575
30471,Средний_Калар,55.87,117.37,748,2010-04-25T15:00:00Z,20.1,-4.325
30471,Средний_Калар,55.87,117.37,748,2013-10-12T12:00:00Z,20,-3.8
30484,Средняя_Олекма,55.43,120.55,526,1984-05-06T03:00:00Z,20.8,-0.175
30484,Средняя_Олекма,55.43,120.55,526,1984-09-23T09:00:00Z,20.1,-1.5
30484,Средняя_Олекма,55.43,120.55,526,1987-04-06T15:00:00Z,20.6,-5.8
30484,Средняя_Олекма,55.43,120.55,526,2002-04-28T21:00:00Z,23.2,-3.8
30493,Нагорный,55.97,124.88,860,1996-04-23T15:00:00Z,21.6,-2.45
30493,Нагорный,55.97,124.88,860,2001-10-15T15:00:00Z,20.6,-7.725
30493,Нагорный,55.97,124.88,860,2004-09-27T18:00:00Z,22,-1.65
30504,Тулун,54.6,100.63,523,2006-10-05T12:00:00Z,21,-3.35
30536,Баргузинский_заповедник,54.33,109.53,468,2002-04-05T15:00:00Z,22.6,-4.65
30536,Баргузинский_заповедник,54.33,109.53,468,2003-10-08T12:00:00Z,25.2,-2.775
30536,Баргузинский_заповедник,54.33,109.53,468,2006-10-06T12:00:00Z,23.3,-0.42500000000000004
30536,Баргузинский_заповедник,54.33,109.53,468,2008-12-05T15:00:00Z,24.1,-7.9
25563,Анадырь,64.78,177.57,64,1980-02-09T21:00:00Z,21,-16.400000000000002
25563,Анадырь,64.78,177.57,64,1980-11-10T03:00:00Z,27.7,-15.4
25563,Анадырь,64.78,177.57,64,1980-11-10T15:00:00Z,27.2,-13.85
25563,Анадырь,64.78,177.57,64,1982-01-19T03:00:00Z,22.3,-8.35
25563,Анадырь,64.78,177.57,64,1984-01-14T03:00:00Z,23,-5.6
25563,Анадырь,64.78,177.57,64,1987-01-13T21:00:00Z,22.4,-12.175
25563,Анадырь,64.78,177.57,64,1988-04-10T09:00:00Z,313.5,-12.1
25563,Анадырь,64.78,177.57,64,1988-04-11T00:00:00Z,1030.3,-88.9
25563,Анадырь,64.78,177.57,64,1988-04-11T06:00:00Z,819.2,-34.05
25563,Анадырь,64.78,177.57,64,2013-03-11T21:00:00Z,27.2,-2.65
25594,Бухта_Провидения,64.42,-173.25,25,1979-12-01T09:00:00Z,22.4,-2.625
25594,Бухта_Провидения,64.42,-173.25,25,1980-01-05T03:00:00Z,23.299999999999997,-16.900000000000002
25594,Бухта_Провидения,64.42,-173.25,25,1984-11-12T21:00:00Z,22.799999999999997,-0.575
25594,Бухта_Провидения,64.42,-173.25,25,1984-12-14T15:00:00Z,22.4,-4.6
25594,Бухта_Провидения,64.42,-173.25,25,1988-01-16T12:00:00Z,1337.5,-26.549999999999997
25594,Бухта_Провидения,64.42,-173.25,25,1988-01-17T00:00:00Z,1439.9,-12.1
25594,Бухта_Провидения,64.42,-173.25,25,1988-01-17T06:00:00Z,1235.1,-24.9
25594,Бухта_Провидения,64.42,-173.25,25,1988-01-17T18:00:00Z,1228.8,-24.9
25594,Бухта_Провидения,64.42,-173.25,25,1988-01-18T06:00:00Z,2771.1000000000004,-63.300000000000004
25594,Бухта_Провидения,64.42,-173.25,25,1988-01-18T15:00:00Z,4006.2,-71.83333333333333
25594,Бухта_Провидения,64.42,-173.25,25,1988-01-19T03:00:00Z,2054.3,-18.5
25594,Бухта_Провидения,64.42,-173.25,25,1988-01-19T15:00:00Z,1030.3,-88.9
25594,Бухта_Провидения,64.42,-173.25,25,1988-01-20T06:00:00Z,1331.2,-76.1
25594,Бухта_Провидения,64.42,-173.25,25,1988-01-21T00:00:00Z,2982.2,-45.2
25594,Бухта_Провидения,64.42,-173.25,25,1989-02-02T21:00:00Z,25.8,-3.2249999999999996
25594,Бухта_Провидения,64.42,-173.25,25,1989-11-15T09:00:00Z,20.7,-3.6
25594,Бухта_Провидения,64.42,-173.25,25,1993-01-10T09:00:00Z,21.1,-0.55
25594,Бухта_Провидения,64.42,-173.25,25,1994-01-21T21:00:00Z,21.2,-14.125
25594,Бухта_Провидения,64.42,-173.25,25,1997-11-20T09:00:00Z,23.7,-0.75
25656,Березово,63.4,172.7,200,1988-01-03T03:00:00Z,1030.3000000000002,-44.099999999999994
25656,Березово,63.4,172.7,200,1988-01-03T18:00:00Z,1644.6999999999998,-50.5
25656,Березово,63.4,172.7,200,1988-01-04T03:00:00Z,3602.9,-47.3
25656,Березово,63.4,172.7,200,1988-01-04T15:00:00Z,1439.9,-37.7
25656,Березово,63.4,172.7,200,1988-01-05T00:00:00Z,1958.2,-59.03333333333334
25656,Березово,63.4,172.7,200,1988-01-05T12:00:00Z,415.9,-37.7
25656,Березово,63.4,172.7,200,1988-01-05T21:00:00Z,1343.8000000000002,-37.7
25677,Беринговская,63.05,179.32,3,1984-11-20T09:00:00Z,21.1,-16.675
25677,Беринговская,63.05,179.32,3,2010-04-09T21:00:00Z,24.1,-9.675
25705,Среднекан,62.45,152.32,264,1984-10-13T03:00:00Z,21.4,-11.5
25744,Каменское,62.48,166.08,10,1984-12-14T15:00:00Z,20.200000000000003,-17.7
25767,Хатырка,62.05,175.2,11,1982-12-19T03:00:00Z,21.6,-1.8
25767,Хатырка,62.05,175.2,11,1994-11-08T18:00:00Z,31.2,-0.325
25777,Гавриила_бухта,62.4,179.1,4,1984-03-06T15:00:00Z,29,-9.225
25913,Магадан,59.55,150.78,115,1981-05-05T09:00:00Z,21.8,-0.7
25913,Магадан,59.55,150.78,115,1984-10-13T00:00:00Z,21.5,-0.325
25913,Магадан,59.55,150.78,115,1985-03-26T12:00:00Z,20.4,-6.15
25913,Магадан,59.55,150.78,115,1985-04-09T12:00:00Z,29.1,-5.725
25913,Магадан,59.55,150.78,115,1985-04-25T12:00:00Z,24.7,-0.4
25913,Магадан,59.55,150.78,115,1987-04-22T12:00:00Z,31.1,-1.675
25913,Магадан,59.55,150.78,115,1988-04-20T06:00:00Z,2169.3,-59.5
25913,Магадан,59.55,150.78,115,1988-04-20T18:00:00Z,723.1,-24.9
25913,Магадан,59.55,150.78,115,1988-04-21T00:00:00Z,927.9,-64
25913,Магадан,59.55,150.78,115,1989-11-20T12:00:00Z,30.4,-4.175
25913,Магадан,59.55,150.78,115,1990-04-23T21:00:00Z,35.8,-0.1
25913,Магадан,59.55,150.78,115,1990-04-24T09:00:00Z,49.4,-0.1
25913,Магадан,59.55,150.78,115,1992-11-04T00:00:00Z,20.2,-4.575
25913,Магадан,59.55,150.78,115,1994-11-30T06:00:00Z,23.7,-3.1750000000000003
25913,Магадан,59.55,150.78,115,1995-11-15T21:00:00Z,29,-2.475
25913,Магадан,59.55,150.78,115,2007-11-14T00:00:00Z,28.4,-4.5
25913,Магадан,59.55,150.78,115,2008-12-06T00:00:00Z,20.4,-1.125
25913,Магадан,59.55,150.78,115,2013-11-17T00:00:00Z,32.8,-0.95
25916,Мыс_Алевина,58.83,151.35,64,1995-03-17T12:00:00Z,26.4,-3.1750000000000003
25916,Мыс_Алевина,58.83,151.35,64,1996-12-17T12:00:00Z,32.8,-6.825
25916,Мыс_Алевина,58.83,151.35,64,1996-12-24T00:00:00Z,73.5,-1.275
25916,Мыс_Алевина,58.83,151.35,64,2004-03-18T00:00:00Z,32.4,-3.375
25916,Мыс_Алевина,58.83,151.35,64,2004-12-08T00:00:00Z,25.5,-2.575
25916,Мыс_Алевина,58.83,151.35,64,2015-01-28T12:00:00Z,24.4,-2.775
25916,Мыс_Алевина,58.83,151.35,64,2015-01-29T00:00:00Z,23.6,-2
25922,Шелихово,60.72,155.88,34,1989-09-26T18:00:00Z,1554.9,-29.866666666666667
25922,Шелихово,60.72,155.88,34,1989-09-27T09:00:00Z,825.5,-12.8
25922,Шелихово,60.72,155.88,34,1989-09-27T15:00:00Z,2687.6000000000004,-50.849999999999994
25922,Шелихово,60.72,155.88,34,1989-09-28T03:00:00Z,3705.3,-70.39999999999999
25922,Шелихово,60.72,155.88,34,1989-09-28T15:00:00Z,825.5,-76.8
25922,Шелихово,60.72,155.88,34,1989-09-28T21:00:00Z,1446.2,-57.599999999999994
25922,Шелихово,60.72,155.88,34,1989-09-29T06:00:00Z,3097.2,-22.400000000000002
25922,Шелихово,60.72,155.88,34,1989-09-29T18:00:00Z,1343.8000000000002,-38.05
25922,Шелихово,60.72,155.88,34,1989-09-30T03:00:00Z,1446.2,-64
25922,Шелихово,60.72,155.88,34,1990-08-18T03:00:00Z,1958.1999999999998,-51.2
25922,Шелихово,60.72,155.88,34,1990-08-18T12:00:00Z,2271.7,-55.46666666666667
25922,Шелихово,60.72,155.88,34,1990-08-19T12:00:00Z,1439.9,-76.8
25922,Шелихово,60.72,155.88,34,1990-08-20T09:00:00Z,1747.1,-76.8
25922,Шелихово,60.72,155.88,34,1990-08-21T09:00:00Z,518.3,-89.6
25927,Брохово,59.65,154.27,7,1983-12-09T03:00:00Z,20.9,-7.5
25927,Брохово,59.65,154.27,7,1985-02-09T15:00:00Z,20.6,-1.4
25927,Брохово,59.65,154.27,7,1997-12-29T00:00:00Z,23.5,-8.025
25927,Брохово,59.65,154.27,7,1999-01-30T12:00:00Z,35.1,-6.675
25932,Тайгонос,60.68,160.4,45,2009-02-27T12:00:00Z,23.9,-13.15
25954,Корф,60.35,166,2,1977-10-13T21:00:00Z,27.400000000000002,-1.3
25954,Корф,60.35,166,2,1988-01-25T00:00:00Z,22.5,-1.675
25956,Апука,60.43,169.67,3,1977-03-10T15:00:00Z,23.4,-19.05
25956,Апука,60.43,169.67,3,1978-12-18T12:00:00Z,23.7,-15.950000000000001
25956,Апука,60.43,169.67,3,1978-12-30T00:00:00Z,25.599999999999998,-10.475
25956,Апука,60.43,169.67,3,1980-03-14T15:00:00Z,20,-8.4
25956,Апука,60.43,169.67,3,1984-12-14T03:00:00Z,23.700000000000003,-13.025
25956,Апука,60.43,169.67,3,1990-12-27T00:00:00Z,21.6,-2.35
26063,Санкт-Петербург,59.97,30.3,3,1991-04-20T06:00:00Z,26.3,-0.65
26069,Белогорка,59.35,30.13,88,2009-12-25T21:00:00Z,20.8,-4.425
26258,Псков,57.8,28.3,43,1977-12-24T15:00:00Z,21.299999999999997,-1.8
26298,Бологое,57.9,34.05,186,1990-10-21T12:00:00Z,20.2,-1.3
26359,Пушкинские_Горы,57.02,28.9,108,1992-11-14T06:00:00Z,20.1,-2.675
26359,Пушкинские_Горы,57.02,28.9,108,2008-03-25T09:00:00Z,20.200000000000003,-2.125
26477,Великие_Луки,56.35,30.62,97,1978-12-13T21:00:00Z,20.4,-6.7
